Предприятие;
Объект;
Вид оборудования;
Дисп. наименование;
Тип;
Зав. номер;
Сер. номер;
Год выпуска;
Год ввода в эксплуатацию;
Дата отбора пробы;
Марка пробы;
Температура пробы;
DATE ;TIME ;TS_TEMP ;PROB_TEMP ;PROB_OTN_VL ;PROBE_VlAGOSOD ;SP ;STATUS ; 
20251208;13:04:01;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:04:06;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:04:11;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:04:16;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:04:21;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:04:26;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:04:31;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:04:36;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:04:41;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:04:46;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:04:51;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:04:56;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:05:01;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:05:06;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:05:12;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:05:17;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:05:22;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:05:27;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:05:32;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:05:37;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:05:42;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:05:47;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:05:52;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:05:57;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:06:02;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:06:07;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:06:12;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:06:17;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:06:22;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:06:27;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:06:32;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:06:37;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:06:42;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:06:47;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:06:52;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:06:57;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:07:02;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:07:07;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:07:12;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:07:18;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:07:23;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:07:28;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:07:33;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:07:38;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:07:43;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:07:48;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:07:53;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:07:58;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;13:08:03;-0,5;0,0;0,0;0,0;50,0;Подготовка;
